,center_row,center_col,x0_m,y0_m,x0_px,y0_px,depth_m,depth_px,rmse,rank,si,tz_sign
163,55,935,74800.26397486348,5429.550805090639,942.6935569239948,58.53145521894148,129.86302106192608,1.5090670788050635,1537.623303581554,4,0,1
164,55,955,76198.36735870679,5616.359463651625,960.3135890178071,60.54528343891526,367.49970371094145,4.2705128820031115,1431.0023772335908,4,0,1
165,55,975,77235.97109913536,6111.12763649519,973.3903123976999,65.87896613056606,369.8234396440526,4.2975157452340715,556.1384669388242,4,0,1
166,55,995,78102.77851239959,5684.460483046902,984.3145220215154,61.27942368553781,169.34370480389967,1.9678504922551172,773.3842943084524,4,0,1
167,55,1015,80496.36000144364,5773.87001881772,1014.4803760946056,62.243273261125054,86.94619453068049,1.010354130996718,609.6033326068009,4,0,1
168,55,1035,82274.49555636798,5861.797195967689,1036.8898816483288,63.19114276573602,121.4111344938592,1.4108523316863868,663.7584840056454,4,0,1
169,55,1055,83376.59516053756,4642.8248462854135,1050.7794341810347,50.050419332102926,110.87975209887817,1.2884729019101875,759.6898124778679,4,0,1
170,55,1075,85974.52824222237,5582.218326904828,1083.5206926643866,60.17723634103282,111.66870139918183,1.2976408498463963,927.6652847807746,4,0,1
171,55,1095,86932.74614772355,5607.94530642452,1095.5969314053184,60.45457743309215,67.0794973873115,0.7794941188200993,1319.1483712173954,4,0,1
172,55,1115,88631.99462484436,5503.349142809586,1117.0122380616292,59.32701349889697,167.45616690362638,1.9459164475824542,2095.8025301557427,4,0,1
173,55,1135,90007.06837085466,6203.948681078727,1134.3420319925017,66.879592335099,37.436887801235,0.43503357962712647,1499.302975332003,4,0,1
174,55,1155,91742.24985293855,5936.346211417598,1156.2101955033152,63.9947934757232,89.78725613169294,1.0433685526225682,1808.64588519915,4,0,1
175,55,1175,93465.83376517978,5324.950428241739,1177.9321970384121,57.40384586538768,83.01047968442688,0.9646193432374414,2285.1929557199965,4,0,1
176,55,1215,95638.83280134344,3937.617456486967,1205.3180922443692,42.448167094707145,30.649961432039348,0.35616642355547456,372.8189762721544,4,0,1
177,55,1235,98446.53880630869,4664.198627334789,1240.7030791410332,50.280832225040236,386.77818738539855,4.494537587454336,509.62538302948997,4,0,1
178,55,1295,102812.21403786246,5263.461307602517,1295.7228570630928,56.740982980345265,93.9259493158582,1.091462040533345,3129.3182066614086,4,0,1
179,55,1315,103733.5789353041,5462.12502833295,1307.3346443247801,58.88261073022457,52.65134313209859,0.61183243640721,2414.041279450988,4,0,1
180,55,1335,105287.4159097035,5904.485763784885,1326.9173573586381,63.651332583503326,15.000036012371492,0.17430720725622145,445.8544222743864,4,0,1
181,55,1355,106819.42678629707,6182.419488690095,1346.225000216524,66.64750408223402,143.3171818035096,1.6654105157746493,388.4156559283295,4,0,1
182,55,1375,108922.79444448867,5421.401768070564,1372.733344356671,58.443607252776246,35.230580541499506,0.40939529072725733,233.99758013789722,4,0,1
183,55,1395,110563.98567757597,4819.265584187642,1393.4169665646282,51.952479653490585,251.79651243373743,2.9259894338241828,220.0942936237718,4,0,1
184,55,1415,112944.84391719039,6493.144167763242,1423.4224719354133,69.9971674874531,119.12217799541352,1.3842536212268934,183.20627590239755,4,0,1
185,55,1435,114292.3793181471,6040.397016133407,1440.405205320362,65.11647835083443,374.9812336131805,4.357451645495923,183.03584998502555,4,0,1
186,55,1455,115887.09457776288,5814.749415258026,1460.503099638935,62.68395991238168,366.55550250609275,4.259540836671395,375.86043119098525,4,0,1
187,55,1475,117671.38513664839,5953.22990380828,1482.990175541594,64.17680247067892,142.73074217356168,1.6585958218608288,511.55629324887616,4,0,1
188,55,1495,118746.04532187448,5697.252739055388,1496.5339142754015,61.417326319952416,51.37614221815341,0.5970140246502623,480.80172214547173,4,0,1
189,55,1515,120217.03128309271,5571.352169333944,1515.0724716851998,60.060097366172165,217.39821850830137,2.526265690256085,562.493506068343,4,0,1
190,55,1535,121868.64077428216,4667.176976366601,1535.887393226413,50.312939319943624,136.4113801166003,1.5851619747099697,649.9755522541933,4,0,1
191,55,1555,122583.70623020141,4220.052029011926,1544.8992277073785,45.492858474798126,109.23385994351723,1.2693468901586642,628.7683218532917,4,0,1
192,55,1595,126866.41132321832,4439.034020826822,1598.873348691087,47.85352054571031,22.70824494108035,0.26388008362815557,337.67963622719464,4,0,1
193,55,1675,132898.84428791722,4928.230246282374,1674.8989585780866,53.127136723439186,68.3753069879196,0.7945520128432542,807.3485451896607,4,0,1
194,55,1695,134388.03984203568,4753.702788235848,1693.6670080376325,51.245701875173616,190.82096774070095,2.217426007869464,863.842873908017,4,0,1
195,55,1715,136659.35121797022,4741.456206749257,1722.2919150377095,51.11368170230859,7.4201016621459175,0.08622493954142314,1001.3899031338406,4,0,1
196,55,1735,137328.25418901024,4849.758885331736,1730.7219724666331,52.28120248056493,9.133933689494967,0.10614044335402043,958.7608831652786,4,0,1
197,55,1755,138854.06488509392,5158.0342323392215,1749.9514756240974,55.60446168122565,149.53370476355448,1.7376493260758978,843.2410260982966,4,0,1
198,55,1775,140555.06885625725,4687.519564245604,1771.3889064392702,50.532235780041376,24.61214809467191,0.28600429995104626,954.0052805125034,4,0,1
199,55,1795,142735.6158604626,5323.008281338731,1798.8699272565907,57.38290920072373,186.15488589988678,2.1632040250801903,848.6438442576373,4,0,1
200,55,1815,143293.16116232442,5359.8442813541915,1805.8965650761445,57.7800073701208,307.10757934745965,3.568729064325154,719.3110105971285,4,0,1
201,55,1835,145367.73549827145,4258.095776494613,1832.0420324305692,45.90297636154041,573.6377803614273,6.665930627699203,421.77169569661413,4,0,1
202,55,1875,148179.66751626,3882.7604145106666,1867.480278968802,41.85679911397678,98.98381747910813,1.150236757705965,670.8017082402923,4,0,1
203,55,1915,151743.7505936237,4562.277913035472,1912.3977428229625,49.18211007673658,296.37419650714054,3.4440022979517386,291.707188468909,4,0,1
204,55,1935,152792.58769162136,4261.2688974748935,1925.6160380802828,45.937183130245366,214.19265839733796,2.4890156309780185,428.1931511922864,4,0,1
205,55,1975,157151.42325670412,4594.563330916965,1980.5496169814953,49.53015221848865,196.08389371422646,2.278583589603591,354.4860627706207,4,0,1
206,75,35,6164.530238993118,6266.408714834608,77.6904068107943,67.55292182403726,320.46494414004695,3.7239476885590013,47.440455734418514,4,0,1
207,75,55,7833.54438547173,6513.24059953203,98.72467592552786,70.21381034399151,365.2482897528166,4.244350432853341,40.14913452975146,4,0,1
208,75,75,7268.632494186781,6675.646357973288,91.60519837498033,71.9645712667165,443.3161467035333,5.151534262967775,27.466340572918842,4,0,1
209,75,95,6977.344331004583,6439.754796079803,87.93414883520384,69.42162123509522,632.6242627972505,7.351380250005207,21.552798461054426,4,0,1
210,75,115,8273.506115216487,5944.912183104001,104.26943026039083,64.08713606651345,417.5321359113679,4.851912388104284,24.927006047038358,4,0,1
