DRILLHOLE_NO,z_true,EASTING_GDA2020,NORTHING_GDA2020
312157,19.82089552238806,237683.88,6589516.48
312158,28.154761904761905,237730.08,6589538.25
312159,16.571428571428573,237782.33,6589555.62
312160,22.238805970149254,238297.02,6589744.18
312161,20.928571428571427,238482.02,6589808.62
312162,23.37258064516129,239564.15,6590208.57
312163,17.166666666666668,238579.28,6589814.77
312164,16.08695652173913,238649.76,6589865.97
312165,27.76086956521739,239751.98,6590271.17
312166,32.06666666666667,239895.22,6590320.8
312167,31.445652173913043,239937.6,6590342.58
312168,39.61946902654867,240053.76,6590382.57
312169,41.160377358490564,240090.27,6590405.53
312170,35.3859649122807,240221.14,6590443.77
312171,37.864,240360.01,6590523.36
312172,37.1869918699187,240178.8,6590858.35
312173,35.310679611650485,240035.96,6590804.07
312174,34.712,239900.06,6590755.94
312175,35.26315789473684,239850.25,6590736.31
312176,32.11340206185567,239749.94,6590701.92
312177,36.743589743589745,239613.75,6590649.91
312178,32.1747572815534,239425.55,6590582.31
312179,34.17948717948718,238390.92,6590212.57
312180,29.15463917525773,238291.73,6590168.1
312181,26.8953488372093,238206.93,6590134.07
312182,24.5,238156.84,6590118.53
312183,34.63247863247863,237687.28,6589944.27
312184,29.010752688172044,237640.26,6589924.37
312185,24.897435897435898,237591.99,6589912.53
312186,26.210526315789473,237546.27,6589898.1
312187,32.583333333333336,237498.78,6589882.07
312188,31.129411764705882,237452.67,6589863.96
312189,34.65277777777778,237405.26,6589848.26
312190,32.75308641975309,237353.0,6589831.11
312191,36.976190476190474,237266.4,6590221.97
312192,38.77922077922078,237356.87,6590262.69
312193,37.77922077922078,237358.16,6590264.94
312194,35.02970297029703,237412.71,6590274.82
312195,40.85858585858586,237460.05,6590293.4
312196,38.872,237504.83,6590306.82
312197,33.03,237553.25,6590320.54
312198,29.71212121212121,237604.18,6590341.1
312199,31.869565217391305,237654.29,6590344.32
312200,26.9873417721519,237696.86,6590358.12
312201,32.229885057471265,238064.37,6590511.47
312202,30.840425531914892,238125.28,6590523.61
312203,35.42156862745098,238206.31,6590562.76
312204,32.23863636363637,238352.6,6590616.71
312205,32.316326530612244,239337.0,6590973.57
312206,31.762376237623762,239476.84,6591025.46
312207,33.57425742574257,239617.31,6591074.48
312208,35.59550561797753,239974.63,6591199.43
312209,27.814814814814813,239605.23,6591512.2
312210,24.464788732394368,239485.0,6591453.8
312211,27.816326530612244,239292.81,6591384.22
312212,29.625,239206.61,6591352.27
312213,34.04237288135593,238217.84,6590999.96
312214,30.03061224489796,238119.77,6590959.95
312215,28.567307692307693,238025.12,6590929.34
312216,31.02777777777778,237418.03,6590701.89
312217,26.61842105263158,237274.68,6590649.66
312218,28.267441860465116,237230.63,6590637.15
312219,32.46078431372549,237135.86,6590599.77
312220,29.040816326530614,239109.33,6591743.55
312221,30.743589743589745,239253.31,6591798.64
312222,20.885714285714286,239390.61,6591844.59
312223,31.141414141414142,239303.19,6592240.32
312224,32.103092783505154,239207.19,6592205.47
312225,34.98198198198198,239070.78,6592157.77
312226,30.843373493975903,238888.0,6592511.57
312227,33.93693693693694,239029.79,6592566.39
312228,31.138297872340427,239168.02,6592618.02
312229,31.610526315789475,239027.66,6592995.7
312230,29.670731707317074,238935.02,6592956.17
312231,26.60919540229885,238889.74,6592938.98
312232,23.175,238791.72,6592904.3
312233,26.78048780487805,238657.09,6593289.89
312234,31.326315789473686,238703.56,6593305.67
312235,28.731182795698924,238755.05,6593327.67
312236,25.858695652173914,238797.04,6593338.35
312237,28.022222222222222,238891.48,6593370.83
312238,20.84,238564.14,6593683.26
312239,19.555555555555557,238615.96,6593695.73
312240,20.2987012987013,238664.98,6593708.8
312241,15.0,238427.08,6594046.26
312242,16.390625,238523.72,6594083.24
312243,19.08955223880597,238616.08,6594119.11
312244,18.441176470588236,238386.17,6594462.21
312245,17.88888888888889,238342.52,6594445.05
312246,28.946236559139784,238249.27,6594410.27
312247,21.446428571428573,238438.21,6594477.68
312248,19.328125,238484.47,6594494.34
312249,23.28395061728395,238203.68,6594821.44
312250,27.043010752688172,238111.5,6594785.9
312251,23.01923076923077,238344.33,6594877.02
312252,19.958333333333332,237978.67,6595167.2
312253,20.166666666666668,237927.17,6595141.31
312254,25.366197183098592,238113.44,6595220.53
312255,22.652173913043477,238206.84,6595253.21
312256,28.210526315789473,237930.71,6595576.54
312257,24.666666666666668,237883.5,6595555.63
312258,28.39080459770115,237982.37,6595599.99
312259,27.130434782608695,238028.53,6595608.88
312260,28.6056338028169,238073.77,6595632.4
312261,28.983870967741936,238075.3,6595632.32
312262,27.423076923076923,238118.12,6595644.91
312263,27.542857142857144,237841.65,6595970.0
312264,24.107692307692307,237789.76,6595956.08
312265,24.323529411764707,237981.14,6596023.0
312266,28.98876404494382,237710.59,6596344.79
312267,24.36,237846.73,6596397.38
312268,24.34426229508197,239462.98,6590185.92
312269,30.14,239411.38,6590157.26
312270,22.433333333333334,239044.67,6587855.58
312271,20.966101694915253,239088.99,6587919.24
312272,27.686746987951807,239192.14,6587981.0
312273,15.051282051282051,239304.98,6587995.62
312274,16.904761904761905,239405.2,6587997.18
312275,21.666666666666668,239484.24,6588074.44
312276,18.436363636363637,239597.04,6588074.52
312277,18.88888888888889,239683.22,6588114.01
312278,21.116666666666667,239644.11,6588088.32
312279,23.925,239770.96,6588172.06
312280,35.864583333333336,239882.96,6588169.91
312281,20.894736842105264,239990.04,6588192.93
312282,21.484848484848484,240048.9,6588272.91
312283,34.526881720430104,240129.85,6588366.29
312284,18.6,240251.8,6588329.21
312285,26.204819277108435,240340.95,6588356.67
312286,23.555555555555557,240446.0,6588360.55
312287,19.318181818181817,240538.74,6588422.04
312288,29.186666666666667,239222.36,6587064.42
312289,27.076923076923077,239320.26,6587121.39
312290,35.42028985507246,239377.59,6587185.48
312291,26.07894736842105,239486.02,6587203.54
312292,26.571428571428573,239581.39,6587234.82
312293,27.3855421686747,239682.12,6587254.81
312294,39.96774193548387,239748.66,6587322.11
312295,27.816091954022987,239858.84,6587342.98
312296,25.866666666666667,239861.08,6587345.59
312297,40.144329896907216,239971.01,6587361.14
312298,33.976470588235294,240052.58,6587420.81
312299,30.152941176470588,240151.04,6587431.64
312300,45.93893129770992,240204.74,6587447.7
312301,30.373493975903614,240103.53,6587420.16
312302,29.86021505376344,240245.55,6587458.45
312303,43.848,240320.6,6587526.62
312304,31.096153846153847,240428.54,6587537.45
312305,27.125,240522.74,6587570.03
312306,27.5,240612.66,6587609.38
312307,25.726027397260275,240712.91,6587641.21
312308,46.3739837398374,240813.24,6587665.61
312309,31.70731707317073,240146.36,6586572.02
312310,31.663366336633665,240186.65,6586588.42
312311,32.01219512195122,240099.49,6586546.69
312312,25.306451612903224,240041.76,6586534.75
312313,25.433734939759034,239865.37,6586468.66
312314,30.395833333333332,239770.21,6586432.94
312315,31.8989898989899,239668.48,6586415.04
312316,33.44444444444444,239717.43,6586426.11
312317,30.862068965517242,239620.16,6586405.88
312318,34.80733944954128,239578.83,6586396.88
312319,34.52991452991453,239633.35,6585958.86
312320,30.742268041237114,239716.79,6585992.51
312321,32.84615384615385,239802.71,6586037.87
312322,40.728813559322035,239894.22,6586082.26
312323,24.671875,239125.8,6593033.6
312324,25.358974358974358,239234.25,6593084.83
312325,28.65625,239306.96,6593152.06
312326,22.266666666666666,239457.71,6591870.63
312327,28.417910447761194,239569.98,6591929.72
312328,22.77777777777778,239652.52,6591962.8
312329,30.415730337078653,239741.27,6591957.08
312330,24.86111111111111,239842.16,6592003.57
312331,23.666666666666668,239959.03,6592003.42
312332,31.489583333333332,240017.96,6592073.97
312333,29.857142857142858,240109.92,6592121.35
312334,33.774193548387096,240207.3,6592127.49
312335,32.81720430107527,240388.51,6592219.98
312336,35.077669902912625,240565.4,6592280.96
312337,32.401869158878505,240772.99,6592312.39
312338,34.78260869565217,240949.13,6592392.98
312339,35.582608695652176,241116.74,6592465.82
312340,36.03738317757009,241040.55,6592447.22
312341,35.13953488372093,240848.43,6592401.42
312342,39.584,241584.1,6590915.78
312343,38.294871794871796,241472.53,6590903.1
312344,35.888,241380.38,6590875.58
312345,44.95918367346939,241277.96,6590853.02
312346,42.54961832061068,241189.66,6590777.11
312347,56.096774193548384,241092.68,6590786.97
312348,37.082644628099175,241005.13,6590711.62
312349,20.348484848484848,240254.61,6589183.34
312350,18.043478260869566,239924.34,6589059.71
312351,16.575,239874.68,6589041.97
312352,15.576923076923077,239832.39,6589028.74
312353,19.87719298245614,239786.14,6589008.53
312354,15.846153846153847,239736.83,6588992.35
312355,20.65714285714286,239690.56,6588973.48
312356,19.977777777777778,239650.3,6588959.18
312357,17.93877551020408,239650.3,6588959.18
312358,19.253968253968253,239598.3,6588943.16
312359,15.692307692307692,239554.5,6588925.01
312360,16.857142857142858,239505.78,6588900.3
312361,23.22972972972973,239456.07,6588888.88
312362,14.584905660377359,239406.7,6588870.93
312363,15.78048780487805,238752.95,6588632.97
312364,13.487804878048781,238808.03,6588659.95
312365,12.820512820512821,238698.98,6588615.68
312366,15.181818181818182,238657.54,6588595.03
312367,16.0,238608.3,6588579.96
312368,15.107142857142858,238562.25,6588563.85
312369,15.829787234042554,238560.74,6588562.71
312370,21.24074074074074,238513.39,6588548.9
312371,15.238095238095237,238472.24,6588536.02
312372,28.56756756756757,238043.97,6588387.3
312373,22.625,237993.68,6588352.56
312374,36.41346153846154,237951.48,6588343.32
312375,28.734375,237903.11,6588324.49
312376,25.6,237857.0,6588310.71
312377,31.283783783783782,237811.64,6588285.75
312378,31.573333333333334,237809.92,6588285.59
312379,26.04,237762.84,6588272.46
312380,27.059701492537314,237716.35,6588254.78
312381,26.96470588235294,237723.68,6588690.0
312382,27.318181818181817,237682.49,6588662.91
312383,23.79746835443038,237771.29,6588704.92
312384,23.9,237819.03,6588718.74
312385,24.415730337078653,237862.17,6588732.78
312386,23.67948717948718,237909.37,6588752.91
312387,15.826086956521738,237942.13,6588795.65
312388,11.657894736842104,237998.92,6588799.48
312389,13.595744680851064,238474.76,6588957.69
312390,13.26086956521739,238521.85,6588970.6
312391,11.242424242424242,238568.35,6588995.81
312392,10.382352941176471,238618.35,6589007.46
312393,10.416666666666666,238665.45,6589031.58
312394,9.0,239273.37,6589249.01
312395,9.121212121212121,239319.51,6589265.89
312396,9.090909090909092,239365.61,6589279.99
312397,9.17142857142857,239414.36,6589303.48
312398,9.419354838709678,239460.0,6589313.35
312399,11.954545454545455,239508.19,6589332.39
312400,13.788461538461538,239560.72,6589349.87
312401,13.5,239604.35,6589371.45
312402,15.5,239650.24,6589382.78
312403,17.254545454545454,239702.01,6589396.02
312404,17.916666666666668,239742.73,6589419.2
312405,17.107142857142858,239792.79,6589439.83
312406,17.98181818181818,240163.7,6589571.0
312407,15.125,240213.81,6589589.64
312408,17.625,240263.23,6589605.59
312409,19.131147540983605,240306.4,6589626.28
312410,18.3125,240352.71,6589639.83
312411,16.796296296296298,240398.28,6589656.69
312412,18.317460317460316,240447.83,6589674.64
312413,19.893939393939394,240498.12,6589689.95
312414,21.771428571428572,240544.92,6589711.06
312415,24.575342465753426,240589.14,6589727.89
312416,20.603174603174605,240635.6,6589747.43
312417,21.2,240681.52,6589761.63
312418,20.850746268656717,240728.11,6589775.41
312419,22.845070422535212,240779.34,6589795.62
312420,27.91891891891892,240823.27,6589812.77
312421,24.271428571428572,240868.63,6589830.29
312422,21.17721518987342,240918.94,6589848.6
312423,24.354430379746834,240970.4,6589863.38
312424,26.818181818181817,241016.88,6589882.03
312425,30.542168674698797,241072.51,6589906.46
312426,31.8625,241105.51,6589920.01
312427,27.11111111111111,241152.62,6589932.58
312428,28.106796116504853,241200.01,6589949.15
312429,30.822916666666668,241248.63,6589966.3
312430,30.479166666666668,239712.38,6590686.59
312444,731.5266666666666,694686.7,6657190.52
312445,726.7877272727272,695977.75,6657345.48
312446,836.181320754717,695366.71,6657209.47
312447,955.1660784313726,695979.71,6657336.46
312448,1012.7636363636364,695386.7,6657212.44
312449,947.8698387096774,696410.74,6658326.46
312450,950.7742857142857,693961.72,6660701.53
312451,984.3028125,695059.69,6657113.48
312452,690.8615517241379,698284.7,6659022.45
312454,2.75,271540.75,6112493.51
312509,3.957142857142857,276060.92,6136643.06
312512,12.485714285714286,278107.37,6133757.57
312582,1.8125,249818.49,6625396.31
312583,1.4000000000000001,249797.77,6625290.67
312584,1.5,249826.01,6625253.83
312585,1.15,250104.79,6625059.81
312586,1.15,250101.82,6625109.66
312587,0.99,250140.12,6625060.96
312588,0.8999999999999999,250150.19,6625082.82
312589,1.275,250151.22,6625083.84
312590,2.75,250203.14,6625103.23
312591,2.3125,250458.69,6625062.2
312592,2.35,249920.55,6624854.22
312593,1.4,250452.62,6625063.28
312683,628.2319444444444,694251.71,6659232.45
312748,1.75625,280856.27,6137538.12
312749,7.631818181818182,280861.64,6137512.28
312750,2.725,280872.16,6137519.74
312769,99.24,470625.73,6638301.5
312770,85.86206896551724,470625.79,6638421.51
312773,4.25,455024.81,6646447.5
312774,37.0,454491.79,6635862.5
312775,40.92857142857143,454683.79,6635634.57
312776,21.6875,454512.78,6632156.58
312777,34.833333333333336,454509.79,6631953.54
312778,30.0625,454493.82,6631755.55
312779,2.5,461604.81,6629339.48
312780,32.0,461793.73,6633375.49
312781,37.5,461747.8,6633819.49
312782,31.125,461668.8,6634489.55
312783,33.1,461301.81,6638680.48
312784,25.0,461155.78,6639108.49
312785,8.357142857142858,479135.79,6656426.5
312786,55.595238095238095,470005.74,6638451.52
312787,17.428571428571427,469925.8,6638801.47
312788,13.0,469983.77,6638579.56
312789,19.178571428571427,469997.73,6638501.47
312927,344.8909090909091,554670.69,6744341.54
312928,344.466,554690.47,6743998.28
312929,263.6884615384615,553100.83,6744501.48
312960,359.81315789473683,540842.12,6714193.7
312961,394.325,540841.71,6713897.4
312963,350.8194117647059,540841.53,6713607.98
312974,427.39732142857144,548074.18,6713051.78
312975,283.30526315789473,547872.43,6712223.7
312977,385.8579365079365,548616.74,6712876.47
313000,299.6424528301887,553029.78,6734771.65
313001,262.38428571428574,552456.1,6735428.97
313083,167.05357142857142,579859.46,6234412.56
313084,187.78783783783783,579726.49,6234092.54
313085,127.27058823529411,579579.5,6234092.56
313186,88.66666666666667,309247.03,6129924.95
313189,33.75,308428.03,6129895.81
313190,11.8,309405.58,6129359.1
313191,53.34782608695652,309405.58,6129359.1
313192,68.6875,309405.58,6129359.1
313194,48.708333333333336,308428.03,6129895.81
313198,119.38793103448276,480988.58,5815666.44
313201,404.7838709677419,684564.76,6616386.45
313202,367.2642857142857,688187.68,6632355.53
313203,340.71785714285716,687998.77,6633588.47
313204,396.935,684929.76,6633300.51
313205,648.8452380952381,714950.7,6570791.45
313206,323.82363636363635,692929.72,6621386.46
313207,439.9260869565217,707800.71,6633251.44
313208,745.9106382978724,685554.75,6605181.47
313209,680.397205882353,686148.73,6607969.46
313210,560.0965909090909,686636.7,6607830.5
313237,51.46153846153846,209952.47,7032692.99
313238,19.0,207564.79,7045161.22
313239,26.6,209954.91,7032746.49
313240,11.625,207207.69,7043776.95
313241,22.4,209960.21,7032722.36
313242,5.5,209952.27,7032736.04
313243,14.0,207494.59,7044904.53
313244,25.8,209018.78,7032973.65
313245,5.25,209017.25,7032963.05
313246,52.90333333333333,477957.79,6544505.46
313247,52.83636363636364,477857.75,6544617.52
313248,75.34840909090909,477804.74,6544644.56
313249,89.07057142857143,477107.79,6546097.49
313250,37.96153846153846,477285.79,6545667.53
313251,21.791666666666668,477455.81,6545663.46
313252,31.295454545454547,477733.72,6545216.52
313253,32.5625,477719.76,6545060.55
313254,22.863636363636363,477761.81,6545085.47
313255,29.71875,477790.75,6545044.52
313256,30.192307692307693,477866.79,6544800.52
313257,27.96153846153846,477832.72,6544787.48
313258,35.55,477818.75,6544773.49
313259,22.05,477799.74,6544757.49
313260,24.433333333333334,477773.76,6544746.57
313261,25.65625,477753.81,6544723.48
313262,24.055555555555557,477724.75,6544774.51
313263,39.84375,477707.8,6544819.47
313264,32.208333333333336,477890.79,6544752.47
313265,28.85,477859.79,6544732.57
313266,36.857142857142854,477910.78,6544713.5
313267,31.82,477892.73,6544693.52
313268,22.75,477997.78,6544644.53
313269,20.863636363636363,477974.76,6544632.51
313270,38.03846153846154,477957.8,6544681.57
313271,38.964285714285715,477937.72,6544672.55
313272,40.96153846153846,477747.75,6544843.5
313273,44.03846153846154,477830.8,6544840.57
313274,16.833333333333332,478010.75,6544587.48
313275,28.9,478047.77,6544556.52
313276,32.77272727272727,478029.8,6544544.51
313277,43.233333333333334,477937.72,6544489.57
313278,30.166666666666668,477816.8,6544887.53
313279,85.47777777777777,477632.78,6545300.54
313280,51.43333333333333,477643.74,6545341.57
313281,48.925,477570.73,6545324.56
313282,17.025,477106.76,6546092.5
313283,23.099999999999998,477632.78,6545301.53
313338,132.71875,598579.76,6384266.45
313379,16.333333333333332,442212.65,6471796.54
313380,25.22222222222222,442317.66,6471605.48
313381,9.8,442247.66,6471508.53
313382,18.75,442278.67,6471510.48
313383,15.333333333333334,442313.65,6471529.52
313384,12.166666666666666,442315.67,6471505.48
313385,12.333333333333334,442311.67,6471477.53
313386,4.5,442341.7,6471501.53
313387,16.083333333333332,442377.72,6471504.5
313388,15.75,442466.65,6471498.46
313389,7.166666666666667,442467.71,6471444.48
313390,13.0,442391.66,6471446.49
313391,18.625,442304.72,6471351.45
313392,11.166666666666666,442391.7,6471238.55
313393,8.083333333333334,442468.66,6471191.54
313394,6.25,442489.7,6471183.45
313395,9.375,442470.72,6471161.51
313396,12.5,442468.69,6471185.55
313397,7.4,442450.66,6471180.46
313398,7.625,442404.68,6471183.53
313399,17.75,442347.71,6471207.48
313400,8.25,442352.69,6471178.47
313401,12.5,442352.71,6471158.52
313402,16.25,442293.65,6471183.46
313403,16.625,442351.71,6471134.46
313404,20.375,442331.7,6471177.46
313405,10.6,442201.7,6470819.47
313406,13.583333333333334,442140.67,6470792.53
313407,10.875,442142.64,6470811.49
313408,12.2,442442.65,6471157.47
313409,7.833333333333333,442425.68,6471182.54
313410,8.3,442452.68,6471207.52
313411,10.0,442490.72,6471203.52
313412,11.0,442489.65,6471224.46
313413,8.5,442445.66,6471227.54
313414,8.75,442418.66,6471203.45
313415,7.5,442394.67,6471214.51
313416,19.9,442344.66,6471228.53
313417,8.25,442354.64,6471252.53
313418,12.875,442388.69,6471268.46
313419,8.5,442420.72,6471239.48
313420,11.916666666666666,442210.64,6469183.53
313421,8.625,442211.69,6469232.53
313422,16.0,442158.65,6469182.46
313423,16.25,442105.71,6469179.5
313424,10.25,442255.64,6469185.45
313425,9.0,442216.72,6469129.47
313426,6.333333333333333,442126.69,6469382.47
313427,18.6875,442122.65,6469578.54
313428,5.375,442116.68,6469732.47
313429,6.333333333333333,442110.71,6469969.54
313430,5.0,442207.69,6470763.53
313431,19.125,442139.71,6470762.48
313432,16.25,442104.65,6470791.55
313433,10.9,442138.7,6470839.51
313434,8.75,442177.69,6470801.49
313435,6.875,442205.64,6470792.45
313436,19.25,442209.7,6470843.46
313437,8.0,442160.65,6470972.54
313438,16.0,442189.7,6471002.52
313439,16.75,442160.65,6471005.46
313440,12.0,442166.67,6471028.55
313441,11.25,442121.64,6470998.48
313442,10.0,442271.72,6471181.45
313443,21.375,442295.7,6471156.53
313444,9.75,442290.7,6471204.5
313445,19.6,442330.65,6471146.53
313446,15.5,442325.72,6471216.45
313447,7.666666666666667,442394.64,6471134.48
313448,13.0,442389.66,6471163.49
313449,8.0,442419.72,6471149.47
313450,7.25,442510.67,6471203.52
313451,11.25,442300.69,6471328.49
313452,11.125,442305.68,6471382.5
313453,11.0,442343.64,6471477.48
313454,14.25,442380.72,6471474.48
313455,15.5,442404.68,6471503.54
313456,10.0,442379.64,6471533.44
313457,14.25,442341.64,6471529.46
313458,9.166666666666666,442314.69,6471563.45
313459,11.0,442283.71,6471538.44
313460,8.25,442244.68,6471533.46
313461,11.5,442221.67,6471504.51
313462,11.0,442249.7,6471481.5
313463,9.75,442277.68,6471484.54
313464,14.5,442253.64,6471454.48
313465,10.166666666666666,442223.71,6471478.47
313466,16.0,442290.64,6471450.47
313467,4.5,442184.7,6471503.52
313469,9.75,442232.65,6471570.52
313470,7.833333333333333,442278.65,6471580.54
313471,10.625,442222.63,6471032.53
313475,39.86747474747475,209964.56,7032744.13
313477,25.288039215686275,206200.39,7040062.87
313498,20.32,340956.61,6120172.48
313507,29.4,209986.42,7032833.72
313508,6.0928571428571425,285274.37,6158050.24
313509,1.3875,332507.71,6141237.48
313510,1.4666666666666668,271405.84,6145921.14
313511,2.41,287381.77,6142205.5
313512,3.8000000000000003,285261.61,6158070.36
313513,4.394444444444444,285302.28,6158071.87
313578,20.916666666666668,553365.41,6257205.63
313579,23.916666666666668,553355.45,6257244.61
313580,13.5,553344.45,6257279.6
313581,13.666666666666666,553340.42,6257320.65
313582,135.60636363636365,548613.44,6241390.53
313589,20.0,553392.48,6257131.63
313591,173.38684210526316,572497.58,6185796.08
313592,220.95927272727272,572338.94,6185828.92
313593,144.7985576923077,572270.59,6185862.16
313594,215.02402597402596,580962.25,6194100.64
313595,215.92675675675676,581005.13,6194052.03
313596,131.09048780487805,581070.14,6193989.25
313597,144.22241379310344,581130.3,6193930.17
313598,210.1928,581022.2,6194037.46
313599,88.8621052631579,581180.66,6193876.06
313600,261.4862068965517,584182.75,6195859.15
313601,74.84157894736842,584353.24,6195687.16
313602,161.60122641509435,577955.09,6192622.06
313603,110.56099999999999,577800.15,6192801.56
313604,121.4872549019608,577783.36,6192959.84
313605,131.930375,577708.36,6193005.27
313606,240.42634146341462,577656.17,6193073.91
313607,206.39,577614.83,6193131.81
313608,121.2701724137931,577881.23,6192693.21
313609,166.1450769230769,577876.41,6192886.1
313610,188.5328947368421,577547.8,6193195.36
313611,44.64666666666667,582749.7,6188873.57
313670,1.85,276135.79,6142374.47
313719,30.097368421052632,590896.62,6387677.13
313720,75.82142857142857,590896.62,6387677.13
313721,70.8625,590794.89,6387569.41
313770,106.43659090909091,621738.6,6229677.52
313771,124.82499999999999,621132.61,6228764.53
313777,38.40826086956522,582006.74,6194532.67
313778,171.00727272727272,584258.38,6195813.55
313788,48.125,596006.8,6857498.49
313789,24.25,595984.83,6857471.52
313790,47.0,595945.84,6857446.47
313791,16.0,595667.8,6857916.51
313792,11.25,593460.78,6860012.53
313793,25.0,593507.75,6860041.52
313794,8.666666666666666,593554.83,6860047.46
314000,56.83108108108108,317783.53,6114509.25
314001,54.69117647058823,317972.64,6114193.39
314002,22.589285714285715,317680.71,6114524.74
314003,30.27857142857143,317627.83,6114575.14
314004,66.98,317682.82,6114565.8
314005,43.95454545454545,317633.57,6114579.16
314006,42.666666666666664,317650.06,6114592.79
314007,32.083333333333336,317717.46,6114540.28
314008,56.40909090909091,317689.89,6114514.45
314009,88.4375,317731.61,6114509.24
314010,42.4375,317669.61,6114497.87
314011,80.72727272727273,317699.81,6114492.37
314012,64.55,317681.04,6114484.89
314013,14.0,317618.82,6114414.94
314014,29.0,317662.08,6114407.82
314015,28.928571428571427,317665.1,6114386.72
314016,8.75,317620.26,6114394.51
314017,55.25,317737.42,6114334.32
314018,33.3125,317698.87,6114320.63
314019,29.0,317741.36,6114516.54
314020,17.583333333333332,317610.92,6114619.5
314021,38.095238095238095,317629.39,6114617.61
314022,44.3,317648.87,6114613.01
314023,28.75,317612.61,6114577.91
314024,43.7,317647.12,6114501.86
314025,21.25,317632.54,6114371.83
314026,39.0,317692.98,6114343.47
314027,31.9,317567.21,6114410.25
314028,54.1,317532.29,6114415.29
314029,57.1,317570.52,6114569.72
314030,49.111111111111114,317526.94,6114577.07
314031,28.166666666666668,317481.98,6114584.28
314032,34.111111111111114,317446.24,6114590.79
314033,37.4,317452.8,6114629.11
314034,44.125,317493.7,6114621.53
314035,39.142857142857146,316968.4,6114673.08
314036,69.8,317007.28,6114663.63
314037,57.0,317044.35,6114655.04
314038,57.0,317112.57,6114808.31
314039,31.0,317075.34,6114814.77
314040,46.333333333333336,317033.06,6114823.11
314041,72.125,316997.43,6114830.09
314042,61.0,317086.6,6114650.46
314043,45.25,317125.36,6114644.7
314044,47.6,317173.9,6114637.06
314045,46.714285714285715,317208.32,6114630.42
314046,76.8,317247.32,6114623.79
314047,50.0,317289.03,6114619.46
314048,66.125,317327.3,6114610.61
314049,50.0,317367.47,6114603.43
314050,43.75,317402.82,6114598.82
314051,50.0,317349.68,6114768.03
314052,55.666666666666664,317312.52,6114773.42
314053,26.75,317273.14,6114778.86
314054,57.166666666666664,317235.44,6114786.12
314055,40.2,317431.05,6114760.07
314056,44.5,317472.74,6114752.89
314057,71.0,317510.65,6114745.78
314058,65.5,317548.96,6114738.6
314059,48.2,317458.7,6114665.94
314060,59.333333333333336,317505.19,6114657.95
314061,40.0,317588.61,6114731.11
314062,43.0,317629.49,6114722.02
314063,67.5,317665.92,6114714.04
314064,32.0,317706.99,6114704.81
314065,57.0,317759.3,6114775.87
314066,40.5,317719.67,6114783.38
314067,37.5,317683.06,6114790.56
314068,34.8,317639.9,6114798.4
314069,45.25,317601.22,6114805.01
314070,39.333333333333336,317562.55,6114811.21
314071,29.714285714285715,317525.03,6114817.63
314072,29.0,317485.91,6114823.98
314073,51.0,317619.67,6114882.66
314074,30.2,317653.57,6114878.08
314075,56.0,317696.48,6114868.93
314076,31.3,317734.12,6114861.39
314077,56.125,317770.88,6114854.91
314078,63.0,317692.28,6114624.97
314079,54.8,317652.99,6114631.35
314080,51.4,317565.98,6114607.24
314081,37.5,317523.87,6114615.34
314082,51.75,317548.05,6114527.73
314083,36.0,317506.44,6114537.95
314084,44.5,317535.25,6114449.59
314085,49.25,317498.18,6114457.3
314086,47.5,317499.82,6114419.95
314087,54.6,317523.05,6114370.44
314088,40.0,317296.87,6114450.91
314089,46.333333333333336,317334.08,6114445.43
314090,37.0,317374.56,6114439.2
314091,47.357142857142854,317414.98,6114432.93
314092,26.875,317453.88,6114426.82
314093,35.5,317450.58,6114384.15
314094,46.6,317478.8,6114379.05
314095,50.0,317395.41,6114353.28
314096,39.75,317438.85,6114343.06
314097,40.0,317408.9,6114388.83
314098,49.625,317153.01,6114800.3
314099,55.875,317195.94,6114791.8
314100,41.5,317748.09,6113879.24
314101,52.5,317714.48,6113828.19
314102,60.9,317752.85,6113821.66
314103,22.5,317827.03,6113889.88
314104,70.625,318178.43,6114275.84
314105,41.4,317956.12,6114212.12
314106,55.42857142857143,317950.07,6114194.13
314107,77.71428571428571,317956.7,6114173.46
314108,50.0,318146.74,6114242.87
314109,93.9,318522.38,6114615.71
314110,25.5,317406.93,6115565.25
314111,50.0,317330.3,6115583.18
314112,65.0,317253.45,6115596.36
314113,38.888888888888886,317175.44,6115609.92
314114,25.5,317096.52,6115623.78
314115,43.375,317017.8,6115645.32
314116,52.54545454545455,316937.58,6115652.0
314117,26.625,316859.29,6115665.52
314118,34.0,317119.17,6115293.62
314119,41.0,317039.88,6115308.08
314120,67.66666666666667,316960.64,6115322.87
314121,45.0,316884.18,6115333.43
314122,28.0,316804.39,6115349.95
314123,28.8,316945.77,6115001.85
314124,49.333333333333336,316865.18,6115015.14
314125,33.75,316783.59,6115026.82
314126,56.0,316707.42,6115041.81
314127,50.0,316780.49,6115679.79
314128,36.25,316545.27,6115720.85
314129,50.0,316623.19,6115702.88
314130,49.77777777777778,316797.15,6116000.63
314131,21.666666666666668,316874.97,6115986.82
314132,43.0,316953.95,6115972.9
314133,27.0,317034.05,6115959.6
314134,23.5,317111.08,6115945.88
314135,42.833333333333336,317189.6,6115932.79
314136,31.5,317269.6,6115918.43
314137,42.57142857142857,317344.37,6115904.28
314138,55.875,317799.85,6114547.02
314139,20.0,317768.11,6114551.56
314140,64.0,317956.86,6114144.8
